Temp_K,tauRad_us,tauSRH_us,tauAug_us,Total_us
239,10.2397694808936,0.820790815259292,0.461519064195079,0.287129143394726
240,10.1331118973766,0.826189957999848,0.449590042369128,0.28302071159067
241,10.0237456891449,0.831346920464781,0.43768694856822,0.278755872755151
242,9.91190936195151,0.836261520754005,0.425830994608973,0.274345682636731
243,9.79784191788773,0.84093447964727,0.414042566274565,0.269801603703888
244,9.68178134003011,0.845367365709669,0.402341114722321,0.265135412307509
245,9.56396317546897,0.849562535710738,0.390745063683983,0.260359106695744
246,9.44461922935857,0.853523071548201,0.379271732758987,0.255484817091288
247,9.32397637948413,0.857252714826262,0.367937276763455,0.250524718921659
248,9.20225551777537,0.860755800173811,0.356756640792647,0.245490950158751
249,9.07967062229564,0.864037188304522,0.345743530388371,0.240395533580064
250,8.95642796056553,0.867102199723262,0.334910395978695,0.235250304615567
251,8.83272542268938,0.869956549876268,0.324268430577197,0.230066845295476
252,8.70875198067565,0.872606286430307,0.313827579592661,0.22485642466944
253,8.58468726859459,0.875057729252482,0.303596561505883,0.219629945929884
254,8.46070127680208,0.877317413550769,0.293582898115342,0.21439790034431
255,8.33695415236991,0.879392036528512,0.283792953034013,0.20917032798518
256,8.21359609708113,0.881288407806175,0.274231977131106,0.203956785142881
257,8.0907673538504,0.883013403772145,0.264904159650421,0.198766318218135
258,7.968598272184,0.884573925942496,0.255812683796284,0.193607443815148
259,7.84720944326884,0.885976863337767,0.246959785654058,0.188488134695829
260,7.72671189544197,0.887229058823315,0.238346815400518,0.183415811207807
261,7.60720734110637,0.888337279308404,0.229974299855825,0.178397337764158
262,7.48878846659539,0.889308189657492,0.221842005529836,0.173439023929488
263,7.37153925701431,0.890148330134487,0.21394900141789,0.168546629654338
264,7.25553534867943,0.890864097176415,0.206293720902421,0.163725374196406
265,7.14084440240518,0.891461727275927,0.198874022214643,0.158979948271662
266,7.02752649154114,0.891947283741657,0.191687247003482,0.154314528989751
267,6.91563449931319,0.892326646100554,0.184730276645686,0.149732797144943
268,6.8052145206642,0.892605501906217,0.177999586010831,0.145237956455173
269,6.69630626440786,0.89278934072101,0.171491294467233,0.140832754366371
270,6.5889434520958,0.89288345004665,0.165201213979378,0.13651950406634
271,6.48315421054749,0.892892912987256,0.159124894204442,0.132300107381047
272,6.37896145550056,0.892822607440038,0.153257664544933,0.128176078255677
273,6.27638326430335,0.892677206621145,0.147594673156868,0.124148566552441
274,6.17543323599106,0.892461180747492,0.142130922948544,0.12021838192641
275,6.07612083746333,0.892178799708959,0.136861304634525,0.116386017569253
276,5.97845173481325,0.89183413657915,0.131780626933283,0.112651673638117
277,5.88242810915003,0.891431071826447,0.126883644015836,0.109015280212945
278,5.7880489565111,0.890973298100332,0.122165080327007,0.105476519649992
279,5.69531037167646,0.890464325480648,0.117619652911356,0.102034848221971
280,5.60420581588321,0.889907487089498,0.113242091382812,0.0986895169562427
281,5.51472636859264,0.889305944976887,0.109027155681073,0.0954395916014981
282,5.42686096358968,0.88866269620172,0.104969651759422,0.0922839716706561
283,5.34059660979865,0.887980579039639,0.101064445348111,0.0892214085231299
284,5.25591859728103,0.887262279258112,0.0973064739353157,0.086250522463329
285,5.17281068894494,0.886510336407458,0.093690757104078,0.0833698188442846
286,5.09125529854309,0.885727150083903,0.0902124053590967,0.0805777031757669
287,5.01123365556958,0.884914986127526,0.0868666275717761,0.0778724952452329
288,4.93272595768688,0.884075982723967,0.0836487371659532,0.0752524422675893
289,4.85571151132602,0.883212156384145,0.0805541571602898,0.0727157310861126
290,4.78016886110531,0.882325407781042,0.077578424176663,0.0702604994521124
291,4.70607590870894,0.881417527426803,0.0747171915171032,0.0678848464151211
292,4.63341002185643,0.880490201177127,0.07196623140504,0.0655868418586736
293,4.56214813397987,0.879545015553143,0.0693214364799129,0.0633645352191966
294,4.49226683520677,0.878583462873807,0.0667788206276479,0.0612159634272631
295,4.42374245522644,0.877606946194236,0.0643345192231545,0.0591391581115711
296,4.35655113859361,0.876616784047532,0.061984788854894,0.0571321521065529
297,4.2906689129996,0.875614214989385,0.059726006595751,0.0551929853046169
298,4.22607175101521,0.874600401946246,0.0575546688789106,0.0533197098937013
299,4.16273562578406,0.873576436369121,0.055467390032233,0.0515103950201822
300,4.10063656111913,0.872543342196089,0.0534609005197171,0.0497631309162528
301,4.03975067642934,0.87150207962745,0.0515320449340623,0.048076032529754
302,3.98005422687794,0.870453548718147,0.0496777797800733,0.0464472426931155
303,3.92152363914934,0.869398592792593,0.0478951710846875,0.0448749348666207
